timestamp,temperature,humidity,pressure
2025-05-25 13:54:45,34.09,44.95,998.85
2025-05-25 13:54:50,34.13,44.83,998.84
2025-05-25 13:54:55,34.2,45.14,998.85
2025-05-25 13:55:00,34.2,44.66,998.87
2025-05-25 13:55:05,34.18,44.56,998.85
2025-05-25 13:55:10,34.27,44.49,998.86
2025-05-25 13:55:15,34.27,44.42,998.9
2025-05-25 13:55:20,34.36,44.02,998.85
2025-05-25 13:55:25,34.5,43.9,998.88
2025-05-25 13:55:30,34.48,43.99,998.87
2025-05-25 13:55:35,34.5,44.11,998.89
2025-05-25 13:55:40,34.48,43.94,998.87
2025-05-25 13:55:45,34.68,44.17,998.87
2025-05-25 13:55:50,34.57,44.14,998.88
2025-05-25 13:55:56,34.73,44.17,998.89
2025-05-25 13:56:01,34.8,43.78,998.88
2025-05-25 13:56:06,34.85,44.27,998.87
2025-05-25 13:56:11,34.8,43.51,998.89
2025-05-25 13:56:16,34.85,43.54,998.87
2025-05-25 13:56:21,34.8,43.82,998.85
2025-05-25 13:56:26,34.85,43.27,998.86
2025-05-25 13:56:31,34.94,43.47,998.84
2025-05-25 13:56:36,34.98,43.41,998.86
2025-05-25 13:56:41,35.1,42.74,998.85
2025-05-25 13:56:46,35.1,43.17,998.86
2025-05-25 13:56:51,35.08,43.15,998.85
2025-05-25 13:56:56,35.16,43.26,998.86
2025-05-25 13:57:01,35.12,43.84,998.86
2025-05-25 13:57:06,35.24,43.2,998.85
2025-05-25 13:57:11,35.26,42.8,998.86
2025-05-25 13:57:16,35.26,42.7,998.84
2025-05-25 13:57:21,35.33,42.86,998.85
2025-05-25 13:57:26,35.33,42.37,998.85
2025-05-25 13:57:31,35.4,42.54,998.85
2025-05-25 13:57:36,35.49,43.16,998.85
2025-05-25 13:57:41,35.56,41.22,998.84
2025-05-25 13:57:46,35.53,42.82,998.84
2025-05-25 13:57:51,35.47,42.55,998.87
2025-05-25 13:57:56,35.53,42.32,998.87
2025-05-25 13:58:01,35.58,42.48,998.87
2025-05-25 13:58:06,35.69,42.19,998.86
2025-05-25 13:58:11,35.67,42.4,998.88
2025-05-25 13:58:16,35.63,41.43,998.88
2025-05-25 13:58:21,35.69,42.21,998.89
2025-05-25 13:58:26,35.7,42.2,998.87
2025-05-25 13:58:31,35.76,42.44,998.89
2025-05-25 13:58:36,35.86,43.53,998.89
2025-05-25 13:58:41,35.9,43.82,998.91
2025-05-25 13:58:46,36.08,44.75,998.88
2025-05-25 13:58:51,36.18,43.22,998.9
2025-05-25 13:58:56,36.18,42.44,998.91
2025-05-25 13:59:01,36.22,42.88,998.88
2025-05-25 13:59:06,36.2,43.05,998.89
2025-05-25 13:59:11,36.27,70.02,998.91
2025-05-25 13:59:16,36.31,79.78,998.92
2025-05-25 13:59:21,36.52,82.71,998.95
2025-05-25 13:59:26,36.5,76.65,999.01
2025-05-25 13:59:31,36.63,77.01,999.01
2025-05-25 13:59:36,36.56,57.69,998.95
2025-05-25 13:59:41,36.38,53.25,998.92
2025-05-25 13:59:46,36.45,50.87,998.94
2025-05-25 13:59:51,36.47,48.42,998.93
2025-05-25 13:59:56,36.52,47.25,998.93
2025-05-25 14:00:01,36.34,46.75,998.92
2025-05-25 14:00:06,36.34,45.04,998.91
2025-05-25 14:00:11,36.48,44.8,998.94
2025-05-25 14:00:16,36.45,43.93,998.92
2025-05-25 14:00:21,36.36,43.33,998.96
2025-05-25 14:00:26,36.45,42.94,998.97
2025-05-25 14:00:31,36.54,42.82,998.99
2025-05-25 14:00:36,36.5,42.32,998.91
2025-05-25 14:00:41,36.52,42.7,998.9
2025-05-25 14:00:46,36.59,42.26,998.91
2025-05-25 14:00:51,36.59,40.99,998.94
2025-05-25 14:00:56,36.52,42.12,998.91
2025-05-25 14:01:01,36.61,41.71,998.85
2025-05-25 14:01:06,36.56,41.46,998.9
2025-05-25 14:01:11,36.63,41.19,998.92
2025-05-25 14:01:16,36.77,41.48,998.92
2025-05-25 14:01:21,36.77,41.49,998.94
2025-05-25 14:01:26,36.71,41.55,998.91
2025-05-25 14:01:31,36.68,41.28,998.91
2025-05-25 14:01:36,36.84,41.39,998.94
2025-05-25 14:01:41,36.82,41.21,998.91
2025-05-25 14:01:46,36.87,41.31,998.92
2025-05-25 14:01:51,36.8,40.76,998.9
2025-05-25 14:01:56,36.77,41.05,998.91
2025-05-25 14:02:01,36.84,41.08,998.9
2025-05-25 14:02:06,36.86,41.1,998.94
2025-05-25 14:02:11,36.93,40.4,998.93
2025-05-25 14:02:16,37.0,40.96,998.93
2025-05-25 14:02:21,36.93,40.08,998.92
2025-05-25 14:02:26,36.98,40.8,998.91
2025-05-25 14:02:31,37.07,40.81,998.94
2025-05-25 14:02:36,37.02,40.83,998.93
2025-05-25 14:02:41,37.12,41.07,998.92
2025-05-25 14:02:46,37.02,40.47,998.94
2025-05-25 14:02:51,37.0,40.32,998.92
2025-05-25 14:02:56,37.12,40.64,998.92
2025-05-25 14:03:01,37.1,40.7,998.9
2025-05-25 14:03:06,37.23,40.57,998.92
2025-05-25 14:03:11,37.19,40.21,998.91
2025-05-25 14:03:16,37.26,41.1,998.91
2025-05-25 14:03:21,37.12,40.3,998.93
2025-05-25 14:03:26,37.18,40.35,998.97
2025-05-25 14:03:31,37.16,40.23,998.96
2025-05-25 14:03:36,37.12,40.45,998.91
2025-05-25 14:03:41,37.16,40.35,998.95
2025-05-25 14:03:46,37.19,40.34,998.95
2025-05-25 14:03:51,37.21,39.83,998.92
2025-05-25 14:03:56,37.16,40.26,998.93
2025-05-25 14:04:01,37.25,40.01,998.92
2025-05-25 14:04:06,37.26,39.92,998.91
2025-05-25 14:04:11,37.23,40.5,998.93
2025-05-25 14:04:16,37.34,39.95,998.93
2025-05-25 14:04:21,37.35,39.12,998.9
2025-05-25 14:04:26,37.23,39.83,998.88
2025-05-25 14:04:31,37.12,39.93,998.93
2025-05-25 14:04:36,37.28,39.94,998.91
2025-05-25 14:04:41,37.26,40.03,998.93
2025-05-25 14:04:46,37.3,39.82,998.93
2025-05-25 14:04:51,37.34,40.11,998.94
2025-05-25 14:04:56,37.28,39.78,998.91
2025-05-25 14:05:01,37.34,39.59,998.93
2025-05-25 14:05:06,37.28,39.69,998.93
2025-05-25 14:05:11,37.46,39.64,998.92
2025-05-25 14:05:16,37.3,39.56,998.92
2025-05-25 14:05:21,37.42,39.57,998.89
2025-05-25 14:05:26,37.51,39.97,998.9
2025-05-25 14:05:31,37.39,39.91,998.92
2025-05-25 14:05:36,37.46,39.56,998.89
2025-05-25 14:05:41,37.48,39.43,998.88
2025-05-25 14:05:46,37.49,38.55,998.88
2025-05-25 14:05:51,37.41,39.53,998.91
2025-05-25 14:05:56,37.42,39.34,998.9
2025-05-25 14:06:01,37.69,39.25,998.92
2025-05-25 14:06:06,37.6,39.04,998.9
2025-05-25 14:06:11,37.67,39.28,998.9
2025-05-25 14:06:16,37.49,39.4,998.91
2025-05-25 14:06:21,37.53,38.93,998.92
2025-05-25 14:06:26,37.64,39.18,998.95
2025-05-25 14:06:31,37.58,39.09,998.9
2025-05-25 14:06:36,37.51,39.1,998.91
2025-05-25 14:06:41,37.65,38.99,998.88
2025-05-25 14:06:46,37.46,39.1,998.9
2025-05-25 14:06:51,37.6,39.1,998.94
2025-05-25 14:06:56,37.65,39.01,998.93
2025-05-25 14:07:01,37.74,39.03,998.92
2025-05-25 14:07:06,37.69,38.57,998.91
2025-05-25 14:07:11,37.65,38.71,998.94
2025-05-25 14:07:16,37.78,38.98,998.94
2025-05-25 14:07:22,37.71,38.97,998.93
2025-05-25 14:07:27,37.8,39.14,998.95
2025-05-25 14:07:32,37.85,38.78,998.94
2025-05-25 14:07:37,37.74,38.87,998.94
2025-05-25 14:07:42,37.87,38.61,998.93
2025-05-25 14:07:47,37.8,38.77,998.95
2025-05-25 14:07:52,37.96,37.57,998.95
2025-05-25 14:07:57,37.85,38.85,998.92
2025-05-25 14:08:02,37.67,38.6,998.93
2025-05-25 14:08:07,37.81,38.46,998.94
2025-05-25 14:08:12,37.83,38.55,998.94
2025-05-25 14:08:17,37.94,38.39,998.94
2025-05-25 14:08:22,38.01,38.48,998.97
2025-05-25 14:08:27,37.92,38.45,998.98
2025-05-25 14:08:32,37.87,38.54,998.97
2025-05-25 14:08:37,37.97,39.8,998.96
2025-05-25 14:08:42,38.01,38.61,998.98
2025-05-25 14:08:47,37.96,38.46,998.96
2025-05-25 14:08:52,37.87,38.4,999.0
2025-05-25 14:08:57,37.96,38.08,999.0
2025-05-25 14:09:02,37.97,38.13,998.98
2025-05-25 14:09:07,37.94,38.27,998.97
2025-05-25 14:09:12,37.94,38.11,998.95
2025-05-25 14:09:17,37.96,38.18,998.98
2025-05-25 14:09:22,37.96,38.36,999.02
2025-05-25 14:09:27,37.85,38.18,998.96
2025-05-25 14:09:32,37.94,38.28,998.99
2025-05-25 14:09:37,38.03,38.47,998.97
2025-05-25 14:09:42,37.96,41.58,998.97
2025-05-25 14:09:47,37.97,38.35,998.97
2025-05-25 14:09:52,38.03,38.13,998.99
2025-05-25 14:09:57,38.01,37.95,998.95
2025-05-25 14:10:02,37.96,37.69,998.94
2025-05-25 14:10:07,37.96,38.31,998.99
2025-05-25 14:10:12,37.9,38.59,998.95
2025-05-25 14:10:17,37.96,38.29,998.99
2025-05-25 14:10:22,38.13,38.04,998.99
2025-05-25 14:10:27,38.15,38.62,998.96
2025-05-25 14:10:32,38.1,37.99,998.99
2025-05-25 14:10:37,38.13,37.05,999.0
2025-05-25 14:10:42,38.03,38.02,999.0
2025-05-25 14:10:47,38.06,37.78,998.96
